dim_0,dim_1,size,actual,linear_pred,residual_actual,residual_pred,hybrid_pred,abs_error_linear,abs_error_hybrid,rel_error_linear_pct,rel_error_hybrid_pct
2562153,1,2562153,33.4111163,61.49429821161518,-28.083181911615178,-27.13353516655581,34.36076304505937,28.083181911615178,0.9496467450593684,84.05340803179084,2.8423077413290985
14020406,1,14020406,172.84383929999998,343.2936128226907,-170.44977352269072,-170.638562581716,172.6550502409747,170.44977352269072,0.1887890590252823,98.61489666799524,0.10922521727697028
13038209,1,13038209,161.1838214,319.1378849457574,-157.95406354575738,-158.54201102420183,160.59587392155555,157.95406354575738,0.5879474784444483,97.99622702440617,0.3647682958113861
7837346,1,7837346,97.6934198,191.23011150192596,-93.53669170192596,-93.20377062729419,98.02634087463177,93.53669170192596,0.3329210746317699,95.74512991091541,0.3407814726041251
10148272,1,10148272,125.5515713,248.06402526844116,-122.51245396844115,-123.01384090801484,125.05018436042631,122.51245396844115,0.5013869395736918,97.57938725888422,0.39934740312859135
8538241,1,8538241,106.4715354,208.46761975159802,-101.99608435159803,-101.30762634331056,107.15999340828746,101.99608435159803,0.6884580082874692,95.79657508310717,0.6466122665565215
4272178,1,4272178,54.2884196,103.54991288235115,-49.261493282351154,-48.00562735041498,55.54428553193617,49.261493282351154,1.255865931936171,90.7403340257692,2.3133219592492447
2738701,1,2738701,35.4614463,65.8362433053355,-30.374797005335502,-29.84550499733991,35.99073830799559,30.374797005335502,0.5292920079955934,85.65583238869618,1.492584378871184
1089361,1,1089361,20.0841429,25.273089257276755,-5.188946357276755,-4.998343572722399,20.274745684554357,5.188946357276755,0.19060278455435764,25.836035837390682,0.9490212527533731
6542230,1,6542230,81.80655370000001,159.37858918505637,-77.57203548505636,-77.25934847233752,82.11924071271885,77.57203548505636,0.3126870127188397,94.8237420800387,0.38222733824666627
4265075,1,4265075,54.2496785,103.3752247748637,-49.125546274863694,-48.00562735041498,55.36959742444871,49.125546274863694,1.1199189244487116,90.5545390003808,2.06437891507267
1281257,1,1281257,23.5098662,29.992496419660668,-6.482630219660667,-6.207042979569246,23.785453440091423,6.482630219660667,0.2755872400914221,27.574083852764193,1.1722195173166152
13154223,1,13154223,162.1098482,321.9910830454406,-159.8812348454406,-158.54201102420183,163.44907202123875,159.8812348454406,1.339223821238761,98.62524493156647,0.8261211987482208
1341529,1,1341529,24.5953927,31.474799899103715,-6.879407199103714,-6.207042979569246,25.26775691953447,6.879407199103714,0.6723642195344688,27.970308435464474,2.733699875157792
14096590,1,14096590,173.9694019,345.1672491426716,-171.1978472426716,-170.638562581716,174.5286865609556,171.1978472426716,0.5592846609555977,98.40687234245851,0.3214844994851923
14989389,1,14989389,185.45871410000004,367.12436130326483,-181.6656472032648,-181.2377454012112,185.88661590205362,181.6656472032648,0.42790180205358297,97.95476480296848,0.23072617759166428
16663963,1,16663963,205.79185740000003,408.3081094248613,-202.51625202486127,-198.69826343071566,209.60984599414564,202.51625202486127,3.8179885941456178,98.40829204006263,1.8552670850939206
8475378,1,8475378,105.6551963,206.92159433966165,-101.26639803966165,-101.30762634331056,105.61396799635109,101.26639803966165,0.04122830364890717,95.84611224621959,0.03902155794764935
2635317,1,2635317,34.323178500000004,63.29366195879416,-28.970483458794156,-29.24838486678854,34.04527709200562,28.970483458794156,0.2779014079943849,84.40501353566118,0.8096610516254632
2359866,1,2359866,31.115401700000007,56.519339292944885,-25.403937592944878,-25.226663761481213,31.292675531463672,25.403937592944878,0.1772738314636655,81.6442539867479,0.5697301714850284
4072770,1,4072770,52.01743739999999,98.64575884351422,-46.628321443514224,-46.614852389173336,52.03090645434088,46.628321443514224,0.013469054340887965,89.63978960546456,0.025893344643863534
12054541,1,12054541,148.76481239999998,294.9459799315421,-146.18116753154214,-146.7989340384273,148.14704589311484,146.18116753154214,0.6177665068851468,98.26326882898161,0.4152638630861789
2366179,1,2366179,31.051607099999995,56.674598482381505,-25.62299138238151,-25.226663761481213,31.447934720900292,25.62299138238151,0.3963276209002977,82.51744040127802,1.2763513966409095
6978586,1,6978586,87.4437232,170.11013977365226,-82.66641657365227,-84.4550230134179,85.65511676023436,82.66641657365227,1.7886064397656298,94.53670720833657,2.0454371958462425
6871639,1,6871639,86.29630369999998,167.47993154734493,-81.18362784734495,-82.37924302621244,85.1006885211325,81.18362784734495,1.1956151788674845,94.07544050736088,1.3854766978478184
7813590,1,7813590,97.6815889,190.6458667206403,-92.9642778206403,-93.20377062729419,97.44209609334611,92.9642778206403,0.23949280665388528,95.1707265079513,0.2451770178503774
