LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
325, 8045, 0, 47.731510254816655, 83.33333333333334, 41.78909565785178,
326, 8045, 0, 57.27781230577999, 100.0, 50.146914789422134,
327, 10727, 0, 50.116528386314904, 87.5, 43.87855044074438,
328, 10727, 0, 57.27603244150275, 100.0, 50.146914789422134,
329, 3575, 0, 50.12587412587413, 87.5, 43.87855044074437,
330, 7151, 0, 37.589148370857224, 65.625, 32.90891283055828,
331, 7151, 0, 50.1188644944763, 87.5, 43.87855044074438,
332, 10727, 0, 41.76377365526242, 72.91666666666666, 36.565458700620304,
333, 10727, 0, 50.116528386314904, 87.5, 43.87855044074438,
334, 14303, 0, 43.850940362161786, 76.5625, 38.39373163565132,
335, 14303, 0, 50.11536041389918, 87.5, 43.87855044074438,
336, 3575, 0, 57.28671328671329, 100.0, 50.146914789422134,
337, 7151, 0, 42.95902670955111, 75.0, 37.610186092066606,
338, 7151, 0, 57.27870227940148, 100.0, 50.146914789422134,
339, 10727, 0, 47.730027034585625, 83.33333333333334, 41.78909565785178,
340, 10727, 0, 57.27603244150275, 100.0, 50.146914789422134,
341, 14303, 0, 50.11536041389918, 87.5, 43.87855044074438,
342, 14303, 0, 57.27469761588478, 100.0, 50.146914789422134,
