LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
381, 50615, 0, 72.83216437814878, 100.0, 66.79712981082844,
382, 59051, 0, 72.83195881526139, 100.0, 66.79712981082844,
383, 67487, 0, 72.83180464385734, 100.0, 66.79712981082844,
384, 3569, 0, 25.105071448585036, 100.0, 20.09419152276295,
385, 7139, 0, 25.101554839613392, 100.0, 20.09419152276295,
386, 10709, 0, 25.10038285554207, 100.0, 20.094191522762955,
387, 14279, 0, 25.099796904545137, 100.0, 20.094191522762966,
388, 17849, 0, 25.09944534707827, 100.0, 20.094191522762973,
389, 21419, 0, 25.099210980904804, 100.0, 20.09419152276297,
390, 24989, 0, 25.099043579174836, 100.0, 20.094191522762962,
391, 28559, 0, 25.098918029342766, 100.0, 20.09419152276295,
392, 4465, 0, 40.13437849944009, 100.0, 33.4640522875817,
393, 8931, 0, 40.12988467136939, 100.0, 33.4640522875817,
394, 13397, 0, 40.128386952302755, 100.0, 33.464052287581694,
395, 17863, 0, 40.12763813469182, 100.0, 33.4640522875817,
396, 22329, 0, 40.12718885753952, 100.0, 33.464052287581715,
397, 26795, 0, 40.12688934502706, 100.0, 33.46405228758172,
398, 31261, 0, 40.12667541025559, 100.0, 33.46405228758172,
399, 35727, 0, 40.126514960674, 100.0, 33.4640522875817,
400, 5361, 0, 50.139899272523785, 100.0, 43.00111982082866,
401, 10723, 0, 50.13522335167397, 100.0, 43.00111982082866,
402, 16085, 0, 50.133664905191175, 100.0, 43.00111982082867,
403, 21447, 0, 50.132885718282274, 100.0, 43.00111982082869,
404, 26809, 0, 50.13241821776269, 100.0, 43.001119820828706,
405, 32171, 0, 50.132106555593545, 100.0, 43.001119820828706,
406, 37533, 0, 50.131883942130926, 100.0, 43.00111982082871,
407, 42895, 0, 50.131716983331394, 100.0, 43.00111982082871,
408, 6257, 0, 57.27984657183954, 100.0, 50.146914789422134,
409, 12515, 0, 57.27526967638833, 100.0, 50.146914789422134,
410, 18773, 0, 57.27374420710595, 100.0, 50.146914789422134,
411, 25031, 0, 57.27298150293636, 100.0, 50.146914789422134,
412, 31289, 0, 57.27252389018505, 100.0, 50.14691478942213,
413, 37547, 0, 57.27221881908009, 100.0, 50.14691478942209,
414, 43805, 0, 57.27200091313777, 100.0, 50.146914789422084,
